47	-4.3	1	3	3
48	-4.3	1	3	3
49	-4.3	1	3	3
50	-4.3	1	3	3
51	-4.3	1	3	3
52	-4.3	1	3	3
53	-4.3	1	3	3
54	-4.3	1	3	3
55	-4.3	1	3	3
56	-4.3	1	3	3
57	-4.3	1	3	3
58	-4.3	1	3	3
59	-4.3	1	3	3
60	-4.3	1	3	3
61	-4.3	1	3	3
62	-4.3	1	3	3
63	-4.3	1	3	3
64	-4.3	1	3	3
65	-4.3	1	3	3
66	-4.3	1	3	3
67	-4.3	1	3	3
68	-4.3	1	3	3
470	-6.3	1	2	3
471	-6.3	1	2	3
472	-6.3	1	2	3
473	-6.3	1	2	3
474	-6.3	1	2	3
788	-4.3	1	2	3
789	-4.3	1	2	3
790	-4.3	1	2	3
791	-4.3	1	2	3
792	-4.3	1	2	3
793	-4.3	1	2	3
794	-4.3	1	2	3
795	-4.3	1	2	3
796	-4.3	1	2	3
797	-4.3	1	2	3
798	-4.3	1	2	3
799	-4.3	1	2	3
800	-4.3	1	2	3
801	-4.3	1	2	3
802	-4.3	1	2	3
803	-4.3	1	2	3
804	-4.3	1	2	3
805	-4.3	1	2	3
806	-4.3	1	2	3
977	-6.3	1	2	3
978	-6.3	1	2	3
979	-6.3	1	2	3
980	-6.3	1	2	3
1122	-4.3	1	2	3
1123	-4.3	1	2	3
1124	-4.3	1	2	3
1125	-4.3	1	2	3
1126	-4.3	1	2	3
1127	-4.3	1	2	3
1128	-4.3	1	2	3
1129	-4.3	1	2	3
1130	-4.3	1	2	3
1131	-4.3	1	2	3
1132	-4.3	1	2	3
1133	-4.3	1	2	3
1134	-4.3	1	2	3
1135	-4.3	1	2	3
1136	-4.3	1	2	3
1137	-4.3	1	2	3
1336	-6.3	1	2	3
1337	-6.3	1	2	3
1338	-6.3	1	2	3
1339	-6.3	1	2	3
1340	-6.3	1	2	3
1341	-6.3	1	2	3
1449	-4.3	1	3	3
1450	-4.3	1	3	3
1451	-4.3	1	3	3
1452	-4.3	1	3	3
1453	-4.3	1	3	3
1985	-6.3	1	1	3
1986	-6.3	1	1	3
2683	-6.3	1	1	3
2702	-6.3	1	2	3
2703	-6.3	1	2	3
2704	-6.3	1	2	3
